805, 9.0
806, 10.0
807, 9.0
808, 14.0
809, 5.0
810, 6.0
811, 5.0
812, 13.0
813, 6.0
814, 32.0
815, 8.0
816, 11.0
817, 10.0
818, 12.0
819, 9.0
820, 8.0
821, 5.0
822, 9.0
823, 6.0
824, 9.0
825, 8.0
826, 12.0
827, 30.0
828, 18.0
829, 11.0
830, 6.0
831, 5.0
832, 10.0
833, 12.0
834, 5.0
835, 12.0
836, 14.0
837, 10.0
838, 9.0
839, 9.0
840, 10.0
841, 14.0
842, 5.0
843, 8.0
844, 11.0
845, 8.0
846, 10.0
847, 5.0
848, 10.0
849, 10.0
850, 6.0
851, 14.0
852, 18.0
853, 8.0
854, 12.0
855, 9.0
856, 7.0
857, 8.0
858, 10.0
859, 6.0
860, 6.0
861, 11.0
862, 6.0
863, 8.0
864, 11.0
865, 5.0
866, 6.0
867, 10.0
868, 6.0
869, 12.0
870, 8.0
871, 9.0
872, 6.0
873, 5.0
874, 13.0
875, 7.0
876, 10.0
877, 8.0
878, 8.0
879, 11.0
880, 11.0
881, 12.0
882, 12.0
883, 16.0
884, 18.0
885, 12.0
886, 16.0
887, 12.0
888, 11.0
889, 5.0
890, 15.0
891, 16.0
892, 14.0
893, 11.0
894, 13.0
895, 9.0
896, 11.0
897, 19.0
898, 6.0
899, 13.0
900, 9.0
901, 8.0
902, 11.0
903, 14.0
904, 5.0
905, 9.0
906, 15.0
907, 18.0
908, 7.0
909, 17.0
910, 11.0
911, 12.0
912, 25.0
913, 11.0
914, 11.0
915, 9.0
916, 12.0
917, 11.0
918, 11.0
919, 12.0
920, 9.0
921, 6.0
922, 8.0
923, 5.0
924, 8.0
925, 12.0
926, 5.0
927, 12.0
928, 19.0
929, 6.0
930, 10.0
931, 6.0
932, 10.0
933, 5.0
934, 5.0
935, 10.0
936, 8.0
937, 8.0
938, 5.0
939, 5.0
940, 6.0
941, 15.0
942, 11.0
943, 8.0
944, 23.0
945, 11.0
946, 8.0
947, 14.0
948, 6.0
949, 5.0
950, 5.0
951, 6.0
952, 5.0
953, 14.0
954, 12.0
955, 8.0
956, 7.0
957, 9.0
958, 5.0
959, 9.0
960, 12.0
961, 8.0
962, 7.0
963, 11.0
964, 10.0
965, 11.0
966, 6.0
967, 6.0
968, 6.0
969, 14.0
970, 15.0
971, 6.0
972, 4.0
973, 8.0
974, 9.0
975, 18.0
976, 7.0
977, 8.0
978, 5.0
979, 7.0
980, 10.0
981, 9.0
982, 24.0
983, 10.0
984, 7.0
985, 8.0
986, 20.0
987, 7.0
988, 5.0
989, 15.0
990, 6.0
991, 9.0
992, 9.0
993, 9.0
994, 4.0
995, 9.0
996, 9.0
997, 13.0
998, 12.0
999, 13.0
1000, 6.0
1001, 9.0
1002, 16.0
1003, 10.0
1004, 17.0
1005, 10.0
1006, 12.0
1007, 5.0
1008, 11.0
1009, 43.0
1010, 9.0
1011, 17.0
1012, 13.0
1013, 7.0
1014, 6.0
1015, 6.0
1016, 8.0
1017, 7.0
1018, 17.0
1019, 6.0
1020, 7.0
1021, 4.0
1022, 50.0
1023, 10.0
1024, 5.0
1025, 6.0
1026, 8.0
1027, 9.0
1028, 12.0
1029, 15.0
1030, 6.0
1031, 15.0
1032, 11.0
1033, 5.0
1034, 7.0
1035, 7.0
1036, 13.0
1037, 4.0
1038, 4.0
1039, 9.0
1040, 17.0
1041, 10.0
1042, 25.0
1043, 15.0
1044, 11.0
1045, 13.0
1046, 30.0
1047, 11.0
1048, 8.0
1049, 10.0
1050, 8.0
1051, 8.0
1052, 6.0
1053, 4.0
1054, 5.0
1055, 12.0
1056, 42.0
1057, 12.0
1058, 6.0
1059, 13.0
1060, 8.0
1061, 12.0
1062, 7.0
1063, 12.0
1064, 7.0
1065, 4.0
1066, 4.0
1067, 65.0
1068, 6.0
1069, 13.0
1070, 9.0
1071, 8.0
1072, 10.0
1073, 6.0
1074, 10.0
1075, 5.0
1076, 5.0
1077, 9.0
1078, 6.0
1079, 5.0
1080, 6.0
1081, 9.0
1082, 12.0
1083, 16.0
1084, 6.0
1085, 9.0
1086, 7.0
1087, 11.0
1088, 7.0
1089, 12.0
1090, 21.0
1091, 5.0
1092, 11.0
1093, 6.0
1094, 7.0
1095, 13.0
1096, 11.0
1097, 12.0
1098, 5.0
1099, 8.0
1100, 16.0
1101, 15.0
1102, 12.0
1103, 9.0
1104, 11.0
1105, 10.0
1106, 9.0
1107, 6.0
1108, 11.0
1109, 12.0
1110, 9.0
1111, 8.0
1112, 4.0
1113, 14.0
1114, 20.0
1115, 9.0
1116, 12.0
1117, 12.0
1118, 9.0
1119, 8.0
1120, 40.0
1121, 10.0
1122, 10.0
1123, 24.0
1124, 5.0
1125, 15.0
1126, 10.0
1127, 7.0
1128, 5.0
1129, 14.0
1130, 19.0
1131, 6.0
1132, 6.0
1133, 12.0
1134, 11.0
1135, 12.0
1136, 12.0
1137, 7.0
1138, 5.0
1139, 19.0
1140, 10.0
1141, 6.0
1142, 6.0
1143, 5.0
1144, 54.0
1145, 8.0
1146, 7.0
1147, 6.0
1148, 12.0
1149, 10.0
1150, 7.0
1151, 6.0
1152, 22.0
1153, 8.0
1154, 6.0
1155, 16.0
1156, 15.0
1157, 15.0
1158, 13.0
1159, 9.0
1160, 7.0
1161, 13.0
1162, 14.0
1163, 9.0
1164, 6.0
1165, 6.0
1166, 5.0
1167, 55.0
1168, 12.0
1169, 6.0
1170, 18.0
1171, 14.0
1172, 8.0
1173, 5.0
1174, 11.0
1175, 4.0
1176, 6.0
1177, 10.0
1178, 6.0
1179, 5.0
1180, 10.0
1181, 14.0
1182, 9.0
1183, 15.0
1184, 6.0
1185, 13.0
1186, 13.0
1187, 20.0
1188, 22.0
1189, 12.0
1190, 6.0
1191, 14.0
1192, 7.0
1193, 6.0
1194, 7.0
1195, 15.0
1196, 12.0
1197, 8.0
1198, 13.0
1199, 7.0
1200, 8.0
1201, 8.0
1202, 13.0
1203, 7.0
1204, 23.0
1205, 6.0
1206, 9.0
1207, 10.0
1208, 7.0
1209, 6.0
1210, 8.0
1211, 14.0
1212, 8.0
1213, 11.0
1214, 9.0
1215, 14.0
1216, 11.0
1217, 19.0
1218, 14.0
1219, 12.0
1220, 6.0
1221, 9.0
1222, 10.0
1223, 7.0
1224, 6.0
1225, 10.0
1226, 10.0
1227, 11.0
1228, 5.0
1229, 9.0
1230, 7.0
1231, 18.0
1232, 15.0
1233, 4.0
1234, 5.0
1235, 11.0
1236, 15.0
1237, 11.0
1238, 7.0
1239, 4.0
1240, 5.0
1241, 5.0
1242, 5.0
1243, 12.0
1244, 11.0
1245, 11.0
1246, 5.0
1247, 8.0
1248, 5.0
1249, 11.0
1250, 6.0
1251, 5.0
1252, 13.0
1253, 9.0
1254, 12.0
1255, 25.0
1256, 6.0
1257, 6.0
1258, 12.0
1259, 6.0
1260, 6.0
1261, 8.0
1262, 9.0
1263, 12.0
1264, 7.0
1265, 11.0
1266, 14.0
1267, 6.0
1268, 5.0
1269, 10.0
1270, 5.0
1271, 6.0
1272, 8.0
1273, 17.0
1274, 9.0
1275, 5.0
1276, 6.0
1277, 15.0
1278, 10.0
1279, 8.0
1280, 6.0
1281, 9.0
1282, 7.0
1283, 11.0
1284, 13.0
1285, 11.0
1286, 6.0
1287, 13.0
1288, 27.0
1289, 14.0
1290, 11.0
1291, 6.0
1292, 11.0
1293, 6.0
1294, 8.0
1295, 11.0
1296, 7.0
1297, 15.0
1298, 11.0
1299, 11.0
1300, 5.0
1301, 26.0
1302, 5.0
1303, 12.0
1304, 6.0
1305, 6.0
1306, 4.0
1307, 7.0
1308, 40.0
1309, 34.0
1310, 10.0
1311, 6.0
1312, 15.0
1313, 6.0
1314, 6.0
1315, 5.0
1316, 5.0
1317, 35.0
1318, 43.0
1319, 5.0
1320, 6.0
1321, 18.0
1322, 11.0
1323, 8.0
1324, 5.0
1325, 6.0
1326, 11.0
1327, 8.0
1328, 12.0
1329, 7.0
1330, 7.0
1331, 6.0
1332, 4.0
1333, 5.0
1334, 12.0
1335, 19.0
1336, 10.0
1337, 14.0
1338, 8.0
1339, 12.0
1340, 13.0
1341, 11.0
1342, 10.0
1343, 12.0
1344, 11.0
1345, 12.0
1346, 6.0
1347, 15.0
1348, 15.0
1349, 9.0
1350, 6.0
1351, 15.0
1352, 22.0
1353, 11.0
1354, 6.0
1355, 12.0
1356, 17.0
1357, 6.0
1358, 7.0
1359, 9.0
1360, 7.0
1361, 9.0
1362, 13.0
1363, 11.0
1364, 9.0
1365, 7.0
1366, 6.0
1367, 8.0
1368, 7.0
1369, 5.0
1370, 14.0
1371, 6.0
1372, 10.0
1373, 10.0
1374, 5.0
1375, 6.0
1376, 11.0
1377, 27.0
1378, 18.0
1379, 16.0
1380, 6.0
1381, 6.0
1382, 7.0
1383, 7.0
1384, 15.0
1385, 11.0
1386, 4.0
1387, 10.0
1388, 11.0
1389, 11.0
1390, 5.0
1391, 7.0
1392, 7.0
1393, 10.0
1394, 47.0
1395, 5.0
1396, 8.0
1397, 11.0
1398, 7.0
1399, 19.0
1400, 16.0
1401, 15.0
1402, 9.0
1403, 8.0
1404, 10.0
1405, 9.0
1406, 10.0
1407, 11.0
1408, 8.0
1409, 13.0
1410, 6.0
1411, 14.0
1412, 9.0
1413, 6.0
1414, 7.0
1415, 13.0
1416, 6.0
1417, 7.0
1418, 6.0
1419, 26.0
1420, 11.0
1421, 8.0
1422, 8.0
1423, 14.0
1424, 5.0
1425, 8.0
1426, 9.0
1427, 8.0
1428, 12.0
1429, 10.0
1430, 13.0
1431, 5.0
1432, 12.0
1433, 5.0
1434, 7.0
1435, 7.0
1436, 6.0
1437, 15.0
1438, 6.0
1439, 18.0
1440, 11.0
1441, 7.0
1442, 11.0
1443, 11.0
1444, 12.0
1445, 15.0
1446, 15.0
1447, 30.0
1448, 6.0
1449, 12.0
1450, 13.0
1451, 8.0
1452, 30.0
1453, 8.0
1454, 11.0
1455, 34.0
1456, 7.0
1457, 12.0
1458, 8.0
1459, 17.0
1460, 5.0
1461, 9.0
1462, 9.0
1463, 6.0
1464, 6.0
1465, 10.0
1466, 12.0
1467, 6.0
1468, 23.0
1469, 12.0
1470, 11.0
1471, 8.0
1472, 14.0
1473, 11.0
1474, 5.0
1475, 10.0
1476, 13.0
1477, 6.0
1478, 15.0
1479, 8.0
1480, 5.0
1481, 7.0
1482, 26.0
1483, 9.0
1484, 10.0
1485, 6.0
1486, 8.0
1487, 18.0
1488, 11.0
1489, 15.0
1490, 6.0
1491, 6.0
1492, 11.0
1493, 8.0
1494, 13.0
1495, 10.0
1496, 19.0
1497, 5.0
1498, 17.0
1499, 15.0
